6.924	-0.278622
9.072	1.64386
6.27	1.95949
5.829	6.83888
6.777	9.12776
5.573	5.64293
5.097	9.4788
6.512	3.75535
3.986	-3.99181
3.29	5.01598
9.161	1.24572
8.636	1.96909
2.355	4.98009
4.767	0.902326
3.655	9.1401
5.574	15.6458
4.031	6.31659
2.052	8.35695
7.35	3.99291
1.15	1.5827
6.941	12.2856
1.724	4.46851
3.966	8.00214
3.43	2.88587
1.107	-3.18218
0.191	8.17153
8.007	-14.7841
1.337	-8.54866
5.457	20.5309
2.287	1.21544
7.753	6.22541
0.383	-0.626997
4.945	5.06451
8.909	7.34557
2.209	3.30232
9.758	0.041259
4.221	0.368
8.588	10.5116
6.422	5.94121
4.946	6.42849
7.506	2.40779
3.03	0.862323
6.413	8.22889
9.168	2.77862
0.9	-62.0276
2.591	79.0529
8.762	7.31573
1.655	9.02316
7.41	3.91469
6.359	2.30178
7.624	-2.9949
0.537	0.948331
1.548	1.37711
6.483	2.57545
7.595	4.1985
4.041	6.963
3.602	6.71923
4.35	-11.313
0.291	6.60564
0.836	11.1131
9.374	-41.63
1.02	10.6528
4.596	2.74658
4.021	105.566
7.348	-3.46725
3.199	1.32948
9.668	16.5457
4.484	9.9832
8.281	11.7306
4.734	5.02243
0.053	5.31657
1.999	-2.38005
6.418	6.58614
7.938	7.59813
6.9	-3.23275
3.788	4.27719
8.127	11.2879
0.467	39.0902
3.728	2.71068
4.893	2.9275
4.648	9.87663
2.483	289.54
7.807	6.77072
2.421	3.66892
4.31	4.51052
6.617	-6.98006
2.813	-9.96679
9.514	17.2971
4.309	6.30439
7.616	-3.37462
8.935	3.41511
7.451	8.78946
0.6	0.786165
5.249	2.67268
6.519	6.57644
1.556	3.94518
2.798	14.3604
0.303	9.80552
6.224	1.32972
1.008	5.57601
5.844	54.3109
2.609	4.34062
4.989	2.27193
2.702	3.37502
3.195	7.35575
0.485	3.92674
3.093	3.46646
4.343	5.61097
0.523	8.10169
1.587	4.1604
9.314	4.28353
9.503	4.08343
7.448	8.61657
5.2	5.45664
3.458	6.41499
6.618	4.40407
0.58	7.28536
9.796	8.0677
4.798	7.53239
5.281	2.59919
9.589	6.5691
0.798	7.48635
8.009	8.06218
7.157	3.65829
0.472	5.15677
3.622	11.3882
8.538	12.027
2.292	7.13733
6.038	5.69377
4.179	19.9956
8.19	11.1442
9.657	9.23905
7.958	1.5742
6.191	4.57127
9.815	3.92362
2.888	14.7722
9.156	11.4065
1.511	16.3397
6.202	7.4938
2.634	-6.36696
4.272	8.99089
0.055	4.82531
0.328	6.87613
2.646	5.8142
6.362	44.2979
4.886	9.67054
8.875	-10.4249
8.433	-1.82477
9.869	7.43003
0.142	-45.1418
3.844	4.96146
1.416	1.83729
1.881	4.8863
1.998	7.49901
0.322	2.75312
8.651	-157.967
0.021	19.9741
5.699	6.53099
3.557	-0.617771
8.476	5.77474
7.892	6.16445
4.389	-0.0430233
5.075	10.2537
0.712	-3.55343
2.6	3.96261
2.51	9.1615
1.003	-3.92857
6.869	-20.9906
7.861	6.62685
4.688	-30.6896
3.401	3.58995
9.789	-12.3982
5.255	-2.05881
6.423	0.517832
5.002	6.52066
0.585	11.28
4.182	76.9907
0.285	3.24931
7.088	2.47976
1.426	7.61904
8.617	3.43078
3.757	-0.958979
9.832	2.19204
0.932	6.06229
4.169	6.78933
2.154	5.29996
5.721	13.4296
7.189	4.78951
9.976	3.71329
1.329	5.63798
2.368	0.633137
8.692	2.35524
1.425	6.2397
0.555	6.53637
3.434	5.44675
6.549	1.43
7.441	8.43491
9.512	6.65404
0.145	-2.05954
8.06	6.98532
1.718	4.92229
3.753	8.00898
6.139	0.959851
2.423	3.88023
6.279	-3.53068
5.996	4.44102
6.687	8.47359
2.529	6.2021
2.549	5.77428
7.437	2.55394
9.866	3.65826
2.949	1.73344
0.193	-4.51571
3.195	17.625
3.297	3.29491
0.416	2.33596
8.286	12.9523
6.105	-60.2852
4.488	-1.9653
6.282	0.0249467
2.455	3.75518
5.734	6.35332
8.114	5.51884
1.701	9.7528
1.316	6.95355
0.671	3.6448
5.786	5.14263
2.263	10.1145
4.313	5.73851
4.355	5.34691
1.185	-0.901257
0.053	4.87941
0.912	11.1074
0.808	14.0135
1.832	-23.9127
0.945	1.91085
4.313	1.44848
7.756	5.35086
8.321	6.50324
9.558	18.0876
3.646	4.55255
7.982	4.49879
0.481	1.04257
4.144	5.52099
3.196	4.80572
0.222	-3.42129
7.129	14.6268
2.161	-5.8385
5.535	4.81038
0.45	3.85609
1.173	-23.8429
0.466	0.896728
2.044	-0.759042
1.659	7.64369
6.292	13.6475
6.439	5.932
7.253	7.7227
0.024	0.808353
6.154	5.66542
9.51	3.21367
4.745	4.60728
0.649	3.59539
3.186	15.5557
8.313	8.65662
4.474	2.11388
8.022	5.80225
2.168	0.83082
4.018	5.63571
8.787	7.13938
9.905	8.36934
7.958	0.789182
7.391	8.9308
0.202	6.09783
3.625	4.4181
6.477	-10.074
4.414	4.35694
9.314	7.44951
5.824	9.04991
9.334	18.4983
5.874	4.75064
4.372	4.54396
0.159	5.42842
1.833	3.42167
8.07	2.68524
7.487	-2.64234
8.297	3.80723
7.518	10.1168
8.177	0.0946319
7.773	0.0724279
2.27	8.87952
1.763	6.51216
2.668	-578.756
7.192	7.30103
3.985	6.4617
3.102	18.3508
8.48	3.81401
9.213	8.83355
7.627	1.95681
4.802	-1.88096
4.099	3.68151
0.527	1.93279
2.625	1.41944
1.543	9.0169
1.924	12.2571
1.023	5.65092
9.972	-7.09199
3.061	2.54747
4.181	1.23245
1.003	1.14453
7.432	7.22311
7.505	14.7653
7.593	2.21322
2.725	5.51668
3.031	1.79387
8.492	21.666
0.142	7.58797
7.222	6.46333
1.286	3.80186
3.064	3.49146
7.9	-12.5178
9.187	10.5246
8.36	3.84527
2.413	20.8329
0.974	6.60967
4.27	3.33257
9.17	6.81256
0.235	-7.47071
0.833	2.34598
9.711	4.51778
5.76	3.71079
8.896	5.56762
4.667	5.99886
7.285	7.72529
2.55	2.4458
0.14	-53.4703
3.694	0.700889
2.695	2.90208
1.624	2.78375
8.019	3.25366
2.125	2.37724
6.576	-3.90823
1.694	6.19327
2.658	7.26277
6.302	3.24487
7.371	4.51987
2.466	29.507
4.678	6.75959
2.593	6.3049
3.851	6.77228
5.484	179.904
1.018	4.27151
8.464	4.53071
1.119	4.53385
3.152	3.68447
2.8	4.57112
8.087	4.12889
1.06	5.46387
1.926	0.467882
9.01	-10.1347
4.757	1.84483
2.17	6.64482
0.315	3.6247
9.576	3.48056
0.227	368.627
2.043	-4.56554
2.758	3.68463
7.164	26.9749
5.109	20.0581
7.882	3.203
7.086	1.62504
9.565	2.82809
3.487	3.13131
9.577	-10.9359
4.474	12.7815
2.625	4.78268
5.627	23.3959
5.629	2.76343
1.928	3.50729
5.423	3.6096
8.52	-164.993
6.902	4.92488
4.962	20.3015
0.123	1.10046
4.596	7.11352
3.737	8.69401
3.261	5.89885
0.195	5.40053
2.525	20.858
1.264	-17.415
8.26	2.17406
6.202	5.5442
8.116	0.729079
5.03	2.73922
0.326	11.5308
9.011	13.1363
0.771	-7.13174
6.411	4.61327
5.547	31.8869
1.153	5.85225
1.52	1.28678
9.79	4.02052
4.924	2.32551
0.188	65.5827
1.763	4.22377
4.94	5.76391
0.851	1.52111
8.662	43.8464
3.829	-7.28289
0.9	-6.38502
7.713	0.73725
8.958	1.88785
7.578	4.04953
8.365	8.98348
3.007	2.65021
1.477	-1.69776
1.2	-0.938828
6.058	47.7543
6.439	-129.503
2.303	2.75639
2.76	-1.65137
9.357	3.70867
2.324	8.34424
6.477	13.022
5.108	7.30707
1.113	17.3278
4.887	-2.3675
9.801	-10.1575
2.85	4.13142
4.46	6.39003
2.428	-0.112465
2.993	1.65873
7.384	4.46975
9.405	3.84142
6.54	7.47205
1.111	9.9033
8.704	-0.685079
2.835	1.35132
2.356	20.2704
6.072	7.20791
9.35	8.93885
8.823	6.89502
4.485	4.94511
0.556	5.13024
3.216	6.8307
1.626	2.22424
9.357	8.21885
8.526	-4.03211
3.357	-2.60499
9.337	-26.6922
3.271	-147.704
3.869	1.32347
9.361	0.828574
2.896	-1.99306
3.022	4.52115
9.617	2.75841
0.112	3.71022
2.717	0.838438
8.696	6.10085
1.585	0.142659
4.041	7.1365
4.423	7.64488
4.129	14.0073
4.229	4.53386
4.565	8.3325
6.559	-0.656421
8.932	5.59184
2.296	8.90338
9.855	26.7682
2.053	-10.5806
6.962	4.89186
3.584	4.64322
9.734	10.4957
6.654	5.13011
6.972	6.68919
1.457	10.3657
4.369	11.2184
2.532	5.79143
2.963	7.92572
2.607	9.69658
2.483	3.0308
0.911	4.26796
1.635	6.51673
0.067	12.7912
2.848	11.1119
4.675	10.1017
2.938	8.55824
2.223	5.77729
2.142	3.59542
3.754	6.6511
6.511	5.8789
2.741	6.31098
0.175	13.0432
1.459	-26.3102
7.825	73.3499
3.221	6.363
7.87	7.77019
1.626	4.81948
1.934	5.78208
5.205	6.71649
1.783	46.084
3.85	13.1762
7.398	68.434
2.279	2.20887
2.701	3.19459
2.193	6.96061
2.734	9.40942
1.637	3.3884
6.534	2.13629
5.556	6.76251
1.993	1.91714
0.176	5.08549
5.705	2.82412
6.962	4.12547
0.548	-3.01171
5.881	11.6138
0.3	7.27515
4.413	2.89353
6.641	7.37806
9.855	4.04618
4.855	6.95203
3.142	9.48817
1.462	9.04951
7.611	4.96887
0.877	7.31322
0.424	5.93651
2.678	9.48404
1.752	-0.477822
8.443	12.4136
8.296	19.0004
2.673	-1.0181
0.04	-15.6514
9.313	4.33293
0.875	4.45181
0.072	-4.65411
2.818	10.319
0.61	-2.08134
1.017	3.14766
4.932	7.84148
8.112	14.9681
0.695	7.54159
3.169	7.77275
3.831	5.31189
0.04	-39.6826
6.488	9.42833
8.685	3.60415
9.09	6.81267
9.497	8.05602
2.589	4.34336
5.99	5.6089
5.145	10.2975
9.353	-1.85609
9.314	6.30411
8.651	3.07294
6.74	5.60635
2.044	8.57654
1.258	4.54114
0.335	7.16725
8.759	0.870748
1.192	1.47823
7.605	8.26417
5.264	1.75906
2.181	4.51248
8.503	-2.5435
3.829	-12.1527
3.775	5.54439
0.608	-4.39284
9.292	13.7219
5.997	12.6632
7.549	5.26926
9.556	9.67882
5.561	2.40849
1.627	-8.99941
6.467	6.01848
9.541	2.89787
6.129	6.73026
1.24	2.61654
7.813	3.87707
9.174	-14.6898
0.601	11.1872
6.077	1.43943
0.215	3.33837
8.683	5.85543
8.213	3.05554
3.992	3.56953
5.824	2.18321
5.601	6.21298
3.392	0.339679
5.759	-0.645758
2.67	14.7206
6.428	7.33861
8.027	-0.594505
4.084	2.54693
0.075	6.85206
8.786	-1.64631
5.498	3.04873
4.97	2.04505
6.287	4.42953
3.847	15.9324
2.604	2.91008
0.503	-27.9979
1.221	414.474
2.663	4.06115
5.706	4.27196
2.363	0.549168
9.01	-8.97071
2.171	-15.2484
7.489	2.8991
8.24	7.84535
2.164	-0.793101
5.542	16.047
7.619	3.2633
0.913	5.10715
7.591	3.59333
6.704	3.03254
1.818	4.99399
9.232	3.62431
0.75	-1.50919
5.205	2.27958
4.975	23.4554
1.539	2.20905
0.303	2.14837
1.422	-41.9721
1.098	9.19724
1.247	4.13855
3.584	5.7008
3.648	3.41548
2.971	17.8927
7.864	9.11899
2.913	5.71282
1.075	4.10074
1.545	5.27582
8.712	13.6827
7.546	-0.683046
8.678	4.5783
1.769	8.55753
5.262	5.06541
8.519	4.21672
3.985	5.49448
8.289	-496.438
5.944	-9.97905
2.865	3.91451
8.54	0.411255
3.245	-3.48849
5.508	11.266
8.318	4.84622
7.87	4.70284
9.601	36.5096
8.323	107.815
1.132	1.20443
4.472	6.86815
7.152	5.15617
5.087	7.77143
8.57	4.4264
9.763	1.59032
9.901	12.7586
7.103	1.37044
4.423	2.94965
3.527	2.87988
1.6	2.97223
6.969	340.24
4.015	2.44644
5.565	5.7748
0.028	-0.424142
1.543	3.85609
5.347	-53.7238
2.088	10.0331
2.943	-4.93114
2.637	4.13533
2.409	3.51443
6.463	5.91625
5.049	6.9325
4.681	6.84075
1.588	0.607264
1.342	4.75349
0.608	1.29815
2.06	-1.06978
1.221	11.8673
1.758	6.38077
9.954	3.14692
0.888	3.97517
4.146	-1.48674
0.69	2.04322
7.949	-7.52755
2.843	10.1401
1.43	5.741
5.62	3.25416
0.748	-3.05093
7.067	5.0295
4.536	6.65409
0.783	7.60008
8.035	11.2077
2.226	-2.50999
5.185	4.95597
7.038	5.68718
9.853	-176.098
5.629	6.97449
1.224	4.96513
5.748	3.34144
9.923	-637.602
3.359	-167.686
2.257	7.59427
4.766	10.7996
4.944	2.09239
4.955	-0.604817
3.318	3.47316
2.726	3.90908
5.411	4.74056
1.025	6.4876
0.355	2.42585
1.001	20.9572
2.549	1.64232
9.496	1.53892
8.584	5.38595
9.515	-19.5077
7.964	2.52855
3.342	3.32025
8.075	15.6539
7.913	2.55356
6.142	4.99853
1.196	-2.66918
1.948	-3.45515
5.072	-113.445
0.426	-7.89128
4.606	7.12459
6.173	3.4317
4.429	6.89386
2.404	10.6516
6.705	6.20874
0.626	6.06323
9.812	1.05299
9.375	2.02212
0.093	4.19487
6.565	5.61665
6.036	8.29745
4.736	-1.02876
9.141	3.76094
0.814	5.84322
5.994	2.01497
8.256	20.9359
6.652	-16.8644
3.936	-3.1967
0.838	5.03016
0.482	5.24191
1.355	11.445
1.015	-1.87776
1.131	5.39409
8.23	6.31943
7.841	4.26669
4.625	3.21386
2.011	6.99691
2.637	-116.022
4.186	4.12947
9.69	4.66476
1.65	1.51295
5.662	-24.5722
1.634	4.02731
0.893	2.5083
0.353	-0.566122
1.416	78.7077
3.452	1.08864
4.008	3.76158
7.262	7.79754
2.233	14.499
5.454	3.71139
6.303	-257.955
6.634	21.8474
6.303	2.81749
4.256	1.78238
0.148	4.36298
1.124	-17.1576
2.317	4.34691
4.213	3.00118
7.109	-18.2201
4.028	10.0779
9.2	2.67365
1.08	1.52426
1.318	6.05822
6.858	9.44202
4.05	10.9104
4.155	8.12262
1.361	7.84107
5.264	-0.989448
1.903	2.24789
3.676	2.69559
9.643	-3.30264
6.909	-80.0177
4.902	3.85811
3.561	3.05042
8.489	7.1699
4.948	16.2492
1.282	21.4847
3.653	-5.12985
0.674	-1.12386
2.22	5.85767
5.402	13.3717
6.923	7.23897
3.831	6.98989
9.369	-164.437
3.878	1.52941
0.259	11.4366
9.008	4.99521
2.619	6.00224
3.971	10.4685
0.003	-21.8085
1.945	3.90391
9.781	6.82009
6.504	2.46225
2.392	44.7758
2.685	4.45204
5.313	7.506
6.698	6.79688
5.589	27.7052
2.722	4.13351
5.938	1.31546
9.037	3.57879
6.41	8.23168
1.461	13.1215
6.234	9.65285
2.508	7.38873
9.961	12.3392
3.959	-16.3973
6.493	-13.8436
1.515	-5.94985
5.269	17.3012
4.937	11.4559
8.869	0.992855
0.058	6.77883
4.7	6.12274
3.971	-62.9357
6.264	5.66977
5.117	6.85985
6.215	2.07325
4.555	7.95205
7.815	4.67004
8.33	1.68111
3.039	5.0292
0.212	2.10222
9.288	2.22117
8.082	3.27498
1.954	3.20253
6.085	3.64011
0.71	5.25361
4.484	7.03281
4.774	-8.57714
8.38	2.81344
9.815	2.54235
5.951	9.86231
6.541	3.78121
8.115	11.7385
1.679	7.51289
7.11	10.2663
5.898	-43.3924
3.073	4.46607
0.788	2.11273
3.977	15.743
8.132	7.81736
9.956	-2.04463
8.689	4.50867
6.113	5.34696
0.008	2.4654
2.941	-9.67577
5.79	0.559767
1.723	7.95235
1.363	3.40626
0.028	2.71921
5.184	2.60109
4.778	6.13062
7.2	5.32896
5.071	5.9944
1.885	24.8785
1.974	10.9969
1.071	6.09124
1.333	2.80072
2.867	-22.6362
6.153	5.94031
4.295	16.8856
2.168	20.127
0.825	4.37788
9.676	1.95562
5.629	6.42198
8.65	2.92507
2.598	5.33226
3.309	27.5474
4.693	6.08641
4.686	4.68814
0.08	6.33466
0.116	10.8811
2.249	12.2669
6.667	9.18323
1.528	4.16033
6.679	0.635549
7.864	22.5869
9.421	3.6548
8.405	12.6267
8.826	10.0604
6.816	-1.76607
7.516	7.80394
7.726	-565.594
8.666	2.1938
9.087	-4.28786
7.681	5.28932
9.964	1.93838
1.34	22.4876
5.686	17.2017
6.021	8.00689
1.662	5.18013
4.721	8.99062
6.064	39.9491
9.309	6.33147
0.415	5.82391
7.902	-0.807634
9.873	4.34431
7.124	17.3052
3.941	12.989
2.745	5.26138
1.762	-0.866635
8.423	25.9299
7.531	5.78012
4.806	6.24941
2.268	17.3272
9.318	5.40774
5.602	6.84711
1.907	1.9765
4.307	-13.323
3.481	16.6331
1.012	5.57679
1.136	1.61234
6.63	3.327
4.114	11.3983
6.809	5.45839
4.084	10.4831
3.556	7.0598
2.29	3.1073
1.293	2.21517
9.996	6.69223
9.152	2.18625
1.054	1.32079
5.345	9.25204
4.708	5.50744
0.248	9.21696
7.491	5.40147
3.712	-1.14263
5.131	-0.113755
0.114	0.186431
6.439	0.717118
7.958	1.37889
4.722	4.28746
9.704	6.56095
6.995	2.81291
1.052	7.81452
5.269	10.422
7.479	-3.83902
8.238	6.56659
6.423	8.45799
7.918	15.2892
0.866	5.55956
7.659	15.8233
2.498	13.9167
8.486	6.24172
1.196	6.30091
7.462	50.6383
6.633	7.22212
2.158	8.1771
2.022	-28.0438
1.146	7.16467
8.392	3.60972
3.037	4.44975
3.925	-6.05918
0.647	6.38213
9.458	5.51591
6.602	-0.178443
0.807	7.4867
4.098	15.2983
7.83	6.90424
9.292	1.10136
4.6	-3.54539
7.278	2.78756
0.799	6.91079
8.352	145.259
0.448	-97.0251
3.882	-18.4311
0.54	4.82512
8.315	4.20606
4.575	3.34861
8.762	5.27866
9.567	18.9783
2.336	5.7795
8.397	5.82639
1.418	11.2283
9.897	11.5018
5.828	31.4452
3.851	10.6016
6.816	0.860983
4.23	2.64967
4.449	1.45863
6.925	11.8578
0.658	-1.76132
0.229	-6.95494
4.52	4.29961
0.94	2.84112
9.56	6.80133
5.147	7.5401
5.162	-2.05125
1.655	6.61059
0.675	4.45765
0.792	3.81923
2.361	9.18146
1.754	8.96306
6.398	4.23325
3.146	1.10006
8.714	40.8302
6.946	0.70739
1.188	10.1445
9.569	5.05855
8.638	-1.95845
7.663	7.59886
5.075	10.8402
4.515	0.364623
1.521	4.24592
0.475	6.02078
5.615	5.10198
0.528	0.425938
3.234	2.61273
2.57	-3.21239
0.905	5.32661
9.464	7.26899
9.557	7.11036
8.962	7.21465
4.161	-13.9139
0.524	3.36758
2.549	1.03267
7.469	7.42514
0.33	4.44436
1.923	78.0775
8.35	22.5756
4.333	2.99603
2.925	41.1907
0.91	9.28639
9.737	51.5343
6.336	-80.6525
8.337	29.1131
1.278	14.8354
2.393	44.5452
7.636	18.8831
0.714	4.38732
8.164	-1.89949
1.591	2.25345
9.949	3.87041
9.135	5.46931
2.505	39.1119
3.337	-4.30416
0.004	4.54023
6.337	6.3709
2.623	9.52609
8.664	9.0874
9.97	31.9723
5.608	3.17704
0.568	4.85021
9.281	3.88591
7.085	0.613696
9.152	2.09945
8.373	-221.239
8.652	6.45794
8.194	1.571
9.876	-11.2663
3.826	6.0519
8.396	0.559877
7.572	9.7869
6.249	-4.89097
4.64	4.45242
9.174	7.00399
8.819	4.47797
0.943	3.80699
2.611	2.2046
1.941	6.75715
0.289	4.6983
8.419	-14.3574
5.565	39.853
3.805	3.50394
7.585	1.12054
6.216	5.8785
1.45	1.26634
1.615	4.24077
2.609	4.15268
1.064	4.59094
9.166	4.88056
6.893	5.13345
6.074	6.14374
3.509	-2.49533
0.3	10.3972
9.695	5.08263
9.573	1.93393
5.589	2.7396
3.161	4.90366
1.172	305.861
7.968	2.73067
7.358	3.53778
6.031	4.52914
6.268	32.8449
9.426	-1.68632
8.51	1.98887
0.422	2.73947
0.774	8.66648
8.779	3.9669
0.91	5.77254
3.552	4.46863
4.182	10.1556
5.391	6.35835
5.495	7.13619
5.764	8.44976
0.874	15.9886
1.364	7.63871
4.902	5.69614
8.255	10.2101
4.46	3.26354
0.474	-7.2849
6.972	2.82402
6.821	1.97664
6.122	6.59248
5.547	2.16242
1.577	7.98065
9.789	3.98597
5.605	12.1318
0.195	1.86877
7.594	3.20532
7.95	6.47265
6.343	-7.78725
0.754	5.32629
2.481	5.78197
1.012	-3.12714
1.672	2.79996
3.439	4.39694
3.428	8.09222
5.912	4.18975
9.762	5.50266
5.967	3.27221
4.408	3.17341
4.415	10.151
1.908	7.0999
7.223	0.968485
1.759	1.31766
6.434	2.67658
5.204	0.487493
9.486	6.22503
4.319	2.98658
0.958	-15.1536
5.945	0.613384
6.806	-15.1378
8.166	-3.61057
8.7	6.58048
1.367	4.97411
7.692	4.43112
1.787	5.48003
8.532	4.1352
0.556	-10.5013
0.974	-3.12025
3.447	-22.1411
5.021	3.16321
8.283	-3.56068
6.222	98.2153
9.331	5.85856
2.376	3.39647
8.583	0.739712
6.948	5.51293
2.723	6.85182
7.982	3.17982
2.018	16.9981
4.776	118.83
9.22	-9.47632
1.111	6.4876
2.182	3.11991
3.856	-19.8296
9.49	5.88512
8.925	0.864915
4.324	0.526182
6.486	8.39365
9.677	-0.142178
5.969	5.99001
1.643	1.57938
7.534	-5.24736
5.677	8.1283
2.668	4.33409
1.068	2.51073
1.991	33.9598
2.196	3.8838
7.783	880.812
6.828	3.69352
7.727	-0.382038
9.426	-6.46593
5.871	6.976
0.697	1.54456
7.612	8.38272
8.703	16.1706
1.027	6.3392
1.408	26.5088
5.545	3.80789
9.508	4.95966
7.185	4.77114
0.238	6.68635
4.237	3.56036
6.443	2.79279
1.313	-8.33473
2.501	4.23264
8.85	-15.0601
5.128	8.28068
2.111	4.26224
3.65	6.62209
8.149	-9.95571
1.192	-16.002
1.454	4.77845
5.869	0.389282
0.681	4.57359
7.465	-2.02604
0.267	-0.361965
7.713	31.8205
9.793	-2.17076
8.634	-3.23491
5.472	8.70039
0.972	-6.65369
2.83	6.26737
4.901	5.1728
8.442	4.76512
5.177	3.5597
3.877	-7.67091
5.77	24.4696
0.702	-7.88646
4.364	5.7434
1.381	42.41
6.59	-3.62529
8.823	-15.9865
2.237	9.04905
8.023	-17.8905
2.179	10.9416
6.595	7.44634
0.169	10.048
2.327	5.74794
2.042	5.51933
1.31	-23.5459
8.182	73.8504
1.058	4.65613
7.926	1.46453
9.487	-38.8612
1.67	7.42386
2.528	0.959593
5.651	1.66404
2.258	11.5853
7.213	8.66464
9.86	1.38519
5.783	26.4822
1.286	6.53041
2.742	6.33432
8.61	2.63469
4.472	4.09565
7.128	-0.134895
8.434	3.91257
5.841	6.91482
0.718	-26.4715
3.503	5.47899
4.867	44.6369
4.865	-4.3881
0.938	3.25483
1.881	323.016
9.257	8.43243
2.75	0.185097
8.614	6.01167
8.598	4.82184
8.458	5.53177
2.661	-2.44817
6.063	7.83206
2.756	6.07902
0.807	5.25447
0.278	9.37097
9.489	7.80693
9.435	5.95719
6.365	3.64914
2.075	8.52038
7.586	-0.232357
1.386	-16.8161
7.833	-6.53315
8.36	3.27937
3.33	5.40217
6.048	-1.02175
8.928	6.60381
9.492	-0.0834735
2.433	22.7477
3.84	2.48217
6.766	5.20222
1.735	1.80484
9.81	3.74284
1.599	7.54031
1.837	11.3592
1.892	11.0184
1.982	8.32577
7.328	2.20128
9.352	1.87455
1.369	43.4047
1.244	5.72305
1.794	5.71108
6.608	5.90946
9.252	1.23403
1.647	6.47599
7.432	4.43463
9.535	7.95193
7.208	2.66964
3.264	8.61014
3.497	9.00519
3.243	3.18755
7.649	-0.494844
2.015	4.83973
6.841	11.9039
0.189	2.5543
6.1	-1.76123
9.812	6.83932
0.648	12.0997
9.523	4.56624
9.851	0.0567397
4.474	12.0462
8.633	3.66197
9.891	14.3169
7.2	-0.0389484
9.854	4.58953
9.99	5.26744
5.697	1.71883
4.919	9.06679
7.78	-35.9934
2.578	4.6379
2.931	7.09821
2.544	-16.7956
3.34	2.03874
3.487	5.53922
0.899	-0.695019
2.525	9.37925
8.483	4.39531
5.538	-29.7886
7.492	3.7949
6.193	5.04068
8.252	2.30747
5.011	6.45187
1.56	5.46589
5.834	14.2987
1.84	-1.30107
1.497	-0.640606
2.785	-24.1495
8.529	86.3911
1.54	3.7877
8.805	16.3902
8.791	-43.7995
3.392	-7.43273
3.21	10.308
3.549	22.2294
1.578	-41.3421
6.979	14.9969
0.971	1.65622
9.277	13.9061
0.073	1.45313
0.193	143.547
1.62	5.74057
1.497	2.24964
3.826	5.86959
1.276	-17.833
9.79	-5.47764
6.582	14.8198
3.578	3.06117
1.159	-5.23465
0.418	1.80873
6.489	10.3553
0.159	1.30057
3.449	0.127677
2.924	2.54323
9.072	-6.05804
0.38	2.76418
7.008	2.13216
7.967	4.30115
0.208	2.59413
6.477	-0.530882
8.503	1.15077
5.37	12.9121
2.607	27.2056
4.196	11.936
2.074	338.344
3.722	6.0752
2.611	4.67739
9.019	4.34609
8.761	-13.0351
1.056	14.3857
2.89	5.18319
1.163	2.37763
6.683	4.58743
3.716	19.6205
9.932	5.46293
5.452	0.878963
2.741	4.17951
4.954	-29.3241
6.813	1.36854
2.862	0.326054
0.396	5.94519
5.46	6.07472
0.615	17.2605
0.904	4.09864
2.599	3.02814
0.136	3.07515
4.68	5.10919
9.198	3.34576
7.032	2.82861
4.387	8.16783
2.584	5.70437
7.24	51.0269
3.517	7.94434
7.006	4.32238
8.67	-17.0165
0.241	4.32145
8.882	5.49009
5.249	-296.057
3.523	6.10167
1.758	3.62839
2.105	5.44906
9.621	-6.40125
7.095	3.84009
7.296	5.71544
9.916	5.61108
5.678	5.71742
0.178	-0.148127
